TransactionType,IsFraud,Year,Month,Day,hour,un_amount,standardised_amount,per_100k,FraudCount
0,0,2024,10,06,19,1,0.9353316489229682,9.0,2
1,0,2024,01,06,05,1,-1.6562300112621855,8.0,5
1,0,2024,05,14,06,0,-0.037071597688902204,3.0,1
1,0,2024,02,15,10,1,-1.003810736298677,6.0,1
1,0,2023,12,07,10,1,-0.8967611749028943,6.0,2
1,0,2024,02,13,17,1,-0.6302985175460578,8.0,1
0,0,2023,11,23,07,1,-1.3895039070215307,8.0,1
0,0,2023,11,10,15,1,0.9027404962695404,6.0,1
1,0,2023,12,25,18,1,0.6722522041793786,2.0,1
0,0,2023,11,06,14,0,-0.04900296840078243,8.0,2
0,0,2024,07,14,00,1,-0.7505689528218845,6.0,3
1,0,2023,11,21,12,0,-0.13670998227410963,6.0,1
1,0,2023,10,27,08,0,-0.1983357546494164,9.0,1
0,0,2024,07,06,06,1,0.9519634666671868,9.0,2
0,0,2024,09,28,01,1,0.548286579717362,8.0,1
1,0,2024,05,17,07,0,0.12652198434958553,4.0,1
0,0,2024,03,28,21,1,-1.0851256968330425,3.0,3
0,0,2023,12,29,00,1,0.6328599622357972,3.0,2
0,0,2024,07,01,05,1,-0.7726915582498971,8.0,1
0,1,2024,01,07,12,1,1.697767729131582,6.0,2
0,0,2024,01,07,20,0,-0.40365793652219056,9.0,3
0,0,2024,10,08,04,1,-0.6926037055691069,6.0,1
1,0,2024,05,24,14,1,1.40923792884859,8.0,1
0,0,2023,12,29,05,1,1.5041689335887263,4.0,1
1,0,2024,01,13,19,1,-0.971815805540207,1.0,1
0,0,2023,10,31,22,0,-0.22121403666522388,6.0,2
1,0,2024,08,31,06,0,-0.3960387753296535,6.0,1
1,0,2023,11,27,23,1,1.24429244832735,8.0,1
0,0,2024,06,14,05,1,1.6238708782205244,9.0,1
1,0,2024,06,02,11,1,-1.377953841009914,8.0,2
0,0,2024,07,12,10,1,-0.950441943887257,6.0,1
0,0,2024,01,12,18,1,-1.6871850201108465,6.0,1
1,0,2024,04,06,23,1,-1.157192285182836,2.0,2
1,0,2024,03,25,08,1,-1.3843944240380004,9.0,2
1,0,2024,01,22,02,1,-0.5749192094423397,9.0,1
1,0,2024,05,29,23,1,-1.48118342259033,6.0,2
0,0,2024,04,11,11,1,0.5473298515603376,3.0,1
1,0,2024,06,20,23,1,1.2274734446393654,4.0,1
1,0,2024,02,17,18,1,-1.557901928283338,8.0,1
0,0,2024,07,05,05,1,0.8961473913613488,9.0,2
0,0,2024,06,11,01,1,1.3045039269053156,2.0,3
1,0,2024,03,31,05,1,0.9310679690927495,6.0,1
0,0,2023,11,15,21,1,-0.9360494246554945,9.0,1
1,0,2024,01,20,12,1,-0.5678616060810996,6.0,1
1,0,2024,03,10,10,1,1.503662838259286,8.0,1
0,0,2024,04,16,09,1,-1.244407069352187,1.0,1
1,0,2023,11,12,14,1,1.444879519104125,6.0,2
0,0,2024,03,29,07,1,1.039635816476854,8.0,1
0,0,2023,10,25,21,1,1.5010353022338343,8.0,2
1,0,2024,08,31,11,1,-1.0516055472735184,2.0,1
0,0,2024,05,27,00,1,-0.7761440989904644,2.0,3
1,0,2023,12,16,14,0,0.11319018546582861,2.0,1
0,0,2024,04,04,03,1,-1.3235728579396129,1.0,1
1,0,2024,05,23,02,1,0.9399073053261295,6.0,2
0,0,2023,11,18,13,1,-1.4907299057223806,4.0,1
0,0,2024,01,22,11,1,-0.5794671345945729,8.0,3
0,0,2023,12,22,17,0,-0.06788101747018964,6.0,2
1,0,2024,07,02,15,1,1.106364139022959,3.0,1
0,0,2024,05,12,13,1,-0.8786318696085499,3.0,1
0,0,2023,12,21,07,1,0.957246269969019,6.0,1
0,0,2024,05,14,02,1,0.9080025011331763,3.0,2
0,0,2024,07,23,01,1,-1.2271166343984221,8.0,1
1,0,2024,08,11,02,1,1.4245317137355202,1.0,3
1,0,2024,03,22,07,1,1.0419721743675594,4.0,1
1,1,2023,11,28,03,1,0.741344615867117,6.0,1
1,0,2023,12,30,14,0,0.11698243403026687,3.0,1
0,0,2024,05,25,12,0,0.06905589961351617,8.0,2
0,0,2024,06,19,14,1,-1.6517791454882012,9.0,1
0,0,2024,04,11,01,1,1.6486764821758453,1.0,2
1,0,2024,01,03,07,1,-0.6434916601751735,2.0,2
1,0,2023,11,16,23,0,-0.26357352245812826,4.0,3
0,0,2024,07,25,10,1,-1.5883231105516296,6.0,1
1,0,2024,01,04,16,1,0.47763428516490947,3.0,3
1,0,2024,10,05,04,1,-1.161705546271409,4.0,1
1,0,2024,01,07,04,1,1.0806087397233457,6.0,3
0,0,2024,02,23,08,1,0.7075332881728464,3.0,2
0,1,2024,04,27,21,1,0.43630778846908264,1.0,2
0,0,2024,06,06,01,0,-0.05055591845276436,6.0,3
0,0,2024,01,08,20,1,0.5820771089734367,6.0,2
1,0,2024,07,31,00,1,0.7722926919030456,2.0,1
0,0,2024,07,04,13,0,0.2547582214545523,6.0,2
0,0,2023,11,14,23,1,1.4481795379645872,6.0,3
1,0,2024,07,23,10,1,-0.998070367356529,6.0,2
0,0,2024,05,16,18,0,-0.40441361310998536,6.0,1
1,0,2023,12,17,17,1,-1.0925368736436176,6.0,1
1,0,2024,02,25,21,0,-0.02173621592557921,6.0,2
1,0,2024,01,12,04,1,-1.5883092449261655,6.0,2
0,0,2024,05,03,07,1,-1.5454367309910888,3.0,2
0,0,2024,10,15,21,1,-1.695220150067307,8.0,1
1,0,2024,04,01,16,1,0.9073646823618264,2.0,1
0,0,2024,06,01,08,1,-1.1438882175500074,6.0,1
1,0,2024,01,04,01,0,0.03878030641259787,2.0,1
1,0,2024,09,25,09,1,1.6049997619638492,9.0,2
1,0,2024,08,26,16,1,-1.3405166522567744,3.0,1
1,0,2024,02,07,10,1,-1.0148893710445135,8.0,2
1,0,2024,05,30,17,1,1.0354761288376162,6.0,1
1,0,2023,12,24,17,0,0.27266567674147063,6.0,2
0,0,2024,07,09,00,1,-1.3408286288297173,6.0,1
1,0,2024,05,08,08,0,-0.3299898684312905,2.0,2
0,0,2024,06,18,06,1,0.6911718501251781,9.0,1
0,0,2024,06,06,11,0,0.39051656037380755,6.0,2
0,0,2024,03,21,09,1,-1.0615749319822247,1.0,1
0,0,2024,10,07,00,1,-0.4568256773643806,3.0,1
1,0,2024,02,18,00,0,-0.4079146835396771,8.0,1
0,0,2023,12,07,07,0,0.3813929788184126,6.0,1
0,0,2024,04,12,20,0,-0.38372609991750983,8.0,4
1,0,2024,01,23,00,1,1.329101546478675,1.0,1
0,0,2024,03,14,13,1,0.7740466935242576,6.0,1
0,0,2024,03,05,01,1,0.8475275756713918,6.0,1
0,0,2024,01,11,18,1,-0.8398843792490504,8.0,2
0,0,2023,10,28,05,1,-1.6337607651975696,9.0,1
0,0,2024,03,16,10,1,-1.0407695609733043,6.0,2
1,0,2024,07,28,16,1,-1.6989014736280323,6.0,1
0,0,2024,03,19,23,1,0.6469127736436886,8.0,2
0,0,2024,06,27,09,0,-0.31374628820006717,9.0,2
1,0,2024,01,03,14,1,0.7777904123995714,2.0,1
0,0,2023,11,03,17,1,1.112645267358208,6.0,2
1,0,2023,11,27,04,1,1.4780738264652422,6.0,1
0,0,2024,10,02,06,1,0.886032417585269,8.0,1
0,0,2023,10,31,21,0,0.1798491798846132,3.0,2
0,0,2024,09,20,00,0,0.18798136921932262,8.0,3
0,0,2023,12,27,19,1,1.7175817079198183,8.0,2
0,0,2024,05,01,14,1,-1.085403009342325,1.0,2
1,0,2024,08,21,16,1,0.9352761864211117,3.0,1
0,0,2024,09,15,10,1,1.378636493449264,8.0,1
0,0,2024,05,09,01,1,0.8430559114592114,8.0,2
0,0,2024,09,16,01,0,0.4434624512085716,8.0,1
0,0,2024,01,07,09,1,1.3616926991321028,2.0,2
1,0,2023,11,08,06,1,-1.5478146857581863,3.0,1
1,0,2024,09,22,19,1,-1.3810528083011462,8.0,1
0,0,2024,10,15,02,0,-0.29778695329085847,6.0,3
1,0,2023,12,27,06,1,-0.5774496860895425,6.0,2
0,0,2023,11,24,12,1,-1.4202301330500335,8.0,2
1,0,2023,10,26,16,1,1.4026794880040585,6.0,1
1,0,2024,06,26,14,1,0.656660308344969,8.0,1
1,0,2024,07,18,04,1,0.5899943811134525,6.0,2
1,0,2024,06,19,00,1,-0.930260526024222,8.0,2
1,0,2024,04,09,11,1,-0.606061404234766,6.0,3
0,0,2024,09,26,11,0,0.02399261685510751,3.0,1
0,0,2024,03,26,07,0,-0.17140870999808444,6.0,1
0,0,2024,07,26,15,1,1.4196440807594164,8.0,1
1,0,2024,06,27,01,0,-0.3056972926181421,8.0,2
0,0,2024,09,05,00,1,1.1787912336348196,8.0,1
0,0,2024,04,11,18,0,0.05840709925706782,6.0,1
0,0,2024,05,12,10,1,1.4070610256507219,1.0,2
0,0,2024,07,29,04,1,1.3872123827988259,8.0,2
1,0,2024,04,03,03,0,0.1711138358422137,4.0,1
1,0,2024,09,02,14,1,-1.6962531391643845,3.0,3
0,0,2024,05,19,10,1,-1.661492016125821,8.0,1
0,0,2024,06,01,08,1,-1.3953274697164635,2.0,1
0,0,2024,04,07,15,1,-1.1229788543501058,4.0,3
0,0,2023,10,24,02,1,-1.1239078512562022,6.0,1
1,0,2023,12,08,06,1,-1.3628680405049451,9.0,2
0,0,2024,02,28,12,0,-0.09850325130771106,3.0,1
0,0,2023,10,25,12,1,-1.6176558412209876,4.0,1
1,0,2024,08,19,11,1,-0.9890438451793832,4.0,1
0,0,2024,05,17,00,1,0.9005219961952805,4.0,2
0,0,2024,09,19,16,1,-0.5317624501852483,1.0,1
1,0,2024,02,27,00,0,0.1568877041160207,4.0,1
1,0,2024,09,28,06,1,-0.7827649351495845,3.0,2
1,0,2023,11,25,10,1,-1.30276055411796,9.0,1
1,0,2024,05,05,22,1,-0.570884312432279,6.0,3
0,0,2024,06,05,03,1,1.6344642160751164,8.0,1
1,0,2024,08,22,22,1,0.5182744334002619,9.0,1
0,0,2024,02,23,09,1,-1.3941835556156732,2.0,1
0,0,2024,01,04,05,1,-1.4834435195409827,8.0,2
1,0,2024,08,22,23,0,0.290885108601332,4.0,1
1,0,2024,02,14,12,0,0.3424375040769516,6.0,1
1,0,2024,05,15,13,1,0.8976310132860101,6.0,1
1,0,2024,02,29,05,1,0.4795061446025663,3.0,1
1,0,2024,04,14,00,1,-1.6761687806795982,6.0,1
1,0,2024,01,09,17,1,-1.6370261199943712,1.0,1
1,1,2024,01,18,12,1,-0.7686427956143723,8.0,3
1,0,2024,04,22,08,1,-1.040727964096912,4.0,2
1,0,2024,07,13,01,1,-0.9424068139307962,6.0,1
0,0,2023,10,24,18,1,1.0965472761943582,2.0,3
0,0,2024,02,28,21,0,0.3512144449957431,8.0,1
0,0,2024,07,01,03,1,-1.1553828210597676,6.0,1
0,0,2024,01,19,06,1,-1.622224564811417,6.0,2
1,1,2024,02,12,14,1,0.6481537471227279,8.0,1
0,0,2024,09,29,02,0,0.29831015103737135,1.0,4
1,0,2024,07,21,08,1,1.6828067192557903,6.0,2
0,0,2024,03,31,15,1,-0.9397307482162199,9.0,1
1,0,2024,09,24,06,1,1.2957547172374524,2.0,1
1,0,2024,05,02,10,1,0.8623221980416141,6.0,1
0,0,2024,02,09,13,1,-1.158287669594502,8.0,1
1,0,2023,11,30,03,0,-0.125055924071512,8.0,3
1,0,2023,12,05,22,1,0.5842748106095007,9.0,1
1,0,2023,11,07,19,1,-1.200432238192712,1.0,3
1,0,2023,11,13,18,1,-1.0482639315366642,6.0,3
1,0,2024,04,24,07,1,-1.5773415351840423,6.0,1
0,0,2024,05,29,11,0,0.3558802279644214,6.0,1
0,0,2023,12,02,19,0,0.24490669456229094,1.0,3
0,0,2024,08,12,09,1,-0.45567483045085827,9.0,1
0,0,2024,04,04,22,1,-1.725974107346738,9.0,2
1,0,2024,01,16,23,1,0.7520280802872258,8.0,1
1,0,2023,11,25,17,0,-0.1406062230295289,6.0,1
1,0,2024,08,01,02,1,-0.9999352939814539,3.0,1
1,0,2024,02,07,13,0,-0.3849324093328888,2.0,2
0,0,2024,10,14,19,0,0.05557157884965401,8.0,1
1,0,2023,12,20,21,1,-1.4635394141872302,4.0,4
0,0,2024,08,05,05,1,0.5579023909767336,6.0,1
1,0,2024,01,19,08,0,-0.10397324055330891,1.0,1
0,0,2024,03,07,13,1,1.3891189063001432,6.0,1
0,0,2024,01,22,18,1,-0.6895740664051954,2.0,1
0,0,2024,08,20,03,0,-0.39967156920125446,6.0,1
0,0,2023,10,26,19,0,-0.26778867259922245,6.0,2
1,0,2024,09,02,16,1,0.676404959005884,6.0,1
1,0,2024,09,09,05,1,1.2502823985278526,1.0,1
1,0,2023,12,11,16,1,0.49342029975581664,6.0,1
1,0,2023,12,04,11,1,0.6513012441030844,3.0,1
1,0,2024,06,07,22,1,1.3377744952064858,9.0,1
1,0,2024,01,28,02,1,-0.9144467801823867,9.0,1
1,0,2024,01,18,02,1,1.7185037720131826,8.0,1
1,0,2024,04,19,18,1,1.3535466441719288,3.0,2
1,0,2024,06,06,05,1,0.698998995699677,1.0,2
1,0,2024,03,31,10,1,1.6344642160751164,4.0,1
0,0,2023,11,17,15,1,-0.5281088578754511,8.0,1
0,0,2024,09,05,10,1,-0.8520237343428926,1.0,1
0,0,2023,11,24,08,0,-0.19116029347173139,4.0,2
0,0,2024,09,02,11,1,1.439894826749772,2.0,2
0,0,2024,02,11,06,0,-0.09646500436448487,6.0,3
1,1,2024,03,14,01,1,-0.9737361946669884,4.0,1
0,1,2024,05,20,00,0,-0.06408876890575108,8.0,1
1,0,2024,09,15,16,1,-1.4424151337926348,6.0,3
0,0,2023,12,02,23,1,-1.4954650168183794,8.0,1
0,0,2024,02,11,18,1,0.9072745557963099,6.0,1
0,0,2024,06,25,13,1,-1.6015509172444058,4.0,1
1,0,2024,03,05,22,1,-1.4717339988365286,6.0,2
0,0,2024,10,16,16,1,1.3961418455977228,6.0,1
0,0,2024,08,01,08,0,-0.3746094511748471,6.0,1
1,0,2024,08,22,20,0,-0.15074199524380505,3.0,1
1,0,2024,01,24,10,1,-0.5388477847974166,6.0,1
1,0,2024,07,01,20,1,1.4092032647849295,6.0,1
0,0,2023,12,10,07,0,-0.27104016177055995,3.0,2
1,0,2024,10,18,01,1,0.674983732395811,6.0,2
0,0,2023,10,26,05,1,-1.2911272943535586,8.0,3
0,0,2024,09,09,06,1,1.7009914870519915,6.0,1
1,0,2024,02,23,14,1,-0.9389126763138366,6.0,2
1,0,2023,12,02,15,0,-0.3319657200599284,3.0,1
0,0,2024,01,25,01,1,-0.5313672798595206,3.0,2
0,0,2023,11,24,04,1,1.1926637919116776,6.0,1
1,0,2024,06,28,07,0,0.11527002928544748,9.0,1
0,0,2024,07,10,16,0,0.24494135862595137,1.0,1
1,0,2024,09,08,05,1,0.9712505516877858,8.0,1
0,0,2024,02,13,21,1,-1.0877463000457621,6.0,1
0,0,2024,07,10,02,1,1.4084059913207425,2.0,1
1,0,2023,11,06,11,1,-1.4304629646425582,4.0,1
1,0,2024,03,05,13,0,-0.23146073388321295,6.0,1
0,0,2024,08,26,09,0,0.12827598597079726,6.0,1
0,0,2024,08,22,04,1,0.8388754253817774,4.0,1
1,0,2024,09,11,05,1,-1.6798986339294482,3.0,4
1,0,2024,06,04,23,1,1.7093801904577872,4.0,2
0,0,2024,08,29,09,1,-1.3199192656298158,4.0,1
0,0,2023,10,28,23,1,-0.5953918054401213,2.0,4
1,0,2024,09,08,15,0,-0.3575408662285084,6.0,3
0,0,2024,04,26,17,0,0.3616275297193015,6.0,4
1,0,2024,05,04,21,1,-1.5767383804763524,2.0,1
1,0,2023,12,13,20,0,-0.08998975727273804,1.0,2
1,0,2024,04,01,12,1,-1.504990701512234,9.0,1
0,0,2024,03,04,23,1,-1.6745395696875636,4.0,1
1,0,2024,09,01,05,1,1.730275688032225,8.0,2
0,0,2024,07,26,00,0,-0.40078081923838443,6.0,1
1,0,2024,04,09,08,1,0.5952979828534807,9.0,3
0,0,2024,05,14,09,0,-0.20058198597460494,2.0,2
0,0,2024,10,20,15,1,-0.7594082890552646,6.0,1
1,0,2024,02,18,22,1,-1.4306154865226635,6.0,2
1,0,2024,09,16,00,1,0.6148901116342902,6.0,1
0,0,2024,01,13,06,1,1.4612964196536502,8.0,3
1,0,2024,07,31,23,1,-1.41500972506279,8.0,1
0,0,2024,06,14,12,1,-1.3316981144615905,8.0,2
1,0,2024,09,06,03,1,-0.4961901880570336,8.0,1
0,0,2024,07,17,17,1,-1.487575475929292,9.0,1
1,0,2023,10,31,04,1,-1.6538728549332842,6.0,1
0,0,2024,02,05,08,1,-0.48915338313398987,4.0,1
1,0,2024,06,11,23,1,0.6155071319674437,3.0,1
0,0,2024,08,01,06,0,0.24198104758936054,6.0,3
0,0,2024,06,19,16,1,0.6700475697305823,6.0,1
0,0,2023,10,31,06,1,0.7891463596546904,3.0,2
1,0,2024,02,26,10,0,0.4090687672448076,8.0,2
0,0,2024,09,23,14,0,0.013094235240304815,6.0,3
1,0,2024,05,22,08,1,-0.9576590019413345,4.0,2
0,0,2024,05,19,21,1,-1.6496507719794578,6.0,3
1,0,2024,09,26,03,1,-0.6068656105116853,1.0,1
0,0,2024,04,04,20,1,1.1796162383499356,8.0,2
0,0,2024,06,08,10,1,-1.3121545153699052,3.0,1
0,0,2024,08,12,05,1,1.015253114098189,3.0,1
1,0,2023,11,23,04,0,-0.28740159981822827,1.0,2
1,0,2024,09,23,07,1,0.8970833210801773,6.0,1
0,0,2024,10,10,21,1,0.8890828551873767,8.0,1
1,0,2024,06,09,01,1,0.7329628452740529,2.0,1
0,0,2024,09,17,03,0,-0.11525292686837518,6.0,1
0,0,2024,05,28,16,1,1.7234191362402147,3.0,1
1,0,2024,04,21,08,0,-0.2870272279306969,8.0,2
0,0,2024,08,14,16,1,0.9493567290799314,4.0,1
1,0,2024,03,23,06,1,-1.0394939234306046,9.0,2
1,0,2024,08,12,02,1,-1.2384448504026129,4.0,1
1,0,2024,01,06,03,1,-1.005897512931028,9.0,1
0,0,2024,10,07,16,1,1.1282232975671533,2.0,2
1,0,2024,06,03,23,1,0.736387654763692,8.0,1
0,0,2024,09,29,00,1,-0.9781523963773123,1.0,2
1,0,2024,06,05,13,1,-1.0896874876107399,4.0,2
1,0,2024,01,20,07,1,0.6673160415141496,6.0,1
1,0,2024,09,12,06,1,-1.6968008313702174,9.0,3
1,0,2024,04,11,06,0,-0.28879509517737273,9.0,2
0,0,2023,12,28,04,0,-0.09078703073692533,8.0,1
1,0,2024,01,14,15,0,-0.3687858884799142,4.0,3
1,0,2024,03,30,09,1,1.135377960306642,1.0,1
1,0,2024,06,30,00,1,1.330675294968853,9.0,1
0,0,2023,12,15,09,1,-1.4580832905670966,6.0,1
0,0,2023,11,09,21,1,-0.5793007470890034,6.0,2
0,0,2024,03,24,19,0,0.2950239978023734,6.0,1
0,0,2024,09,09,20,0,-0.07001632379166495,3.0,1
0,0,2023,12,22,21,1,1.5280871375143432,2.0,2
1,0,2024,06,11,04,1,-1.0965717706536782,6.0,1
0,0,2024,06,05,02,1,1.1882891870777463,6.0,1
0,0,2023,11,07,04,1,-0.829471294525492,2.0,4
1,0,2024,01,13,06,1,-1.499583107581225,2.0,1
0,0,2024,08,07,17,1,0.4855584901176572,1.0,1
0,0,2024,05,27,11,1,-1.0527147973106485,6.0,2
1,0,2024,04,12,11,1,-1.420056812731732,6.0,5
0,0,2023,12,15,04,1,-0.7696064565841292,9.0,1
1,0,2024,02,08,22,0,-0.12328805682483583,6.0,2
1,0,2024,02,23,01,0,-0.4187645354653556,6.0,2
0,0,2023,11,28,11,1,-0.46346731196169694,6.0,2
0,0,2024,04,01,12,1,0.6339969435238554,4.0,1
0,0,2023,12,12,20,1,1.6885748194488672,6.0,2
1,0,2024,04,11,05,0,-0.27725196197848834,8.0,1
1,0,2024,07,16,13,1,1.1322165977008218,9.0,1
0,0,2023,11,13,17,1,-1.4429489603730032,6.0,3
1,0,2024,09,18,19,1,0.8148740277033758,1.0,1
1,0,2023,11,18,10,1,1.4651025338435524,9.0,1
0,0,2023,12,10,05,1,1.0818427803896526,8.0,1
1,0,2024,07,10,19,0,-0.29554072196566994,8.0,2
1,0,2024,02,28,12,0,-0.2624920036719265,6.0,1
1,0,2024,05,03,07,0,-0.07947268035819861,6.0,1
0,0,2024,05,21,14,1,1.1000067497476576,6.0,3
1,0,2023,11,16,07,1,-0.7684278784196784,6.0,1
0,0,2024,04,05,19,0,-0.42325006530300024,1.0,1
1,0,2024,04,25,12,1,-0.8691269833528916,6.0,2
1,0,2024,10,13,07,1,1.4102709179456672,6.0,2
1,0,2024,03,23,01,1,1.146248610670517,1.0,2
1,0,2024,07,09,01,1,-0.8480512326474205,1.0,2
0,0,2024,03,17,23,1,1.6052424104094716,6.0,1
1,0,2023,12,25,22,1,-1.5902573653038752,2.0,3
0,0,2023,12,24,00,1,-0.9507331220220037,6.0,1
0,0,2023,10,30,22,1,-1.322477473527947,9.0,1
0,0,2024,05,30,15,0,-0.3134551100653205,3.0,1
1,0,2023,10,25,03,1,-1.009426314611648,2.0,1
1,0,2024,10,19,03,1,-0.7425892853672801,8.0,1
1,0,2024,07,20,15,1,0.6317784434495954,6.0,1
0,0,2024,08,29,19,1,1.2759338056364853,8.0,1
0,0,2023,11,14,17,1,-0.5046412867774183,3.0,3
0,0,2024,04,26,15,1,0.61620041324065,8.0,2
0,0,2024,08,14,16,1,0.5827981214975712,6.0,1
0,0,2024,09,20,08,1,0.8257724093181785,4.0,2
1,0,2023,12,01,14,1,1.2448956030350393,6.0,1
1,0,2024,01,20,20,0,-0.27782045262251726,8.0,1
1,1,2024,04,23,03,1,0.7424885299679075,6.0,3
0,0,2023,12,07,18,1,-1.4800811053659322,6.0,1
0,0,2024,08,02,06,1,0.6276118229976255,4.0,1
0,0,2024,08,05,14,0,-0.3978413066399898,9.0,2
0,0,2024,09,15,05,1,-1.3519765917028743,6.0,1
0,0,2024,09,04,04,1,-0.7324673787784683,4.0,1
1,0,2024,09,15,14,1,1.7320019584025086,4.0,2
1,0,2023,12,12,12,1,-1.1557017304454424,9.0,2
0,0,2024,07,23,21,1,1.3829209717176791,3.0,1
0,0,2024,09,07,19,1,1.6490369884379121,8.0,1
0,0,2024,02,04,17,0,0.3874591899589676,8.0,2
1,0,2024,01,28,01,1,-0.7894065697469007,8.0,2
1,0,2024,06,26,14,1,-1.1931666504495102,8.0,1
0,0,2024,04,22,23,1,0.674318182373533,1.0,3
1,0,2024,01,03,03,1,-0.7444334135540089,6.0,3
0,0,2024,04,21,09,0,0.40710678124163385,6.0,1
1,0,2024,01,02,20,1,0.7632176400367752,6.0,1
1,0,2023,11,24,05,1,0.6551281567311831,8.0,1
0,0,2024,06,03,21,1,-1.6238468429907198,1.0,1
0,0,2024,03,29,03,1,-0.9447293061960372,6.0,1
1,0,2024,09,12,03,1,-1.0250806057606459,8.0,1
0,0,2023,11,19,14,1,0.512437005079865,3.0,1
1,0,2024,03,28,17,1,-0.5522142477448337,6.0,1
0,0,2024,01,02,15,1,0.8392636628947728,3.0,4
0,0,2024,06,01,10,0,0.15600030408631685,4.0,2
0,0,2024,08,17,18,1,0.7243314934226348,8.0,1
1,0,2024,09,12,22,1,1.5739962234260638,8.0,1
1,0,2024,03,05,10,1,0.7845915016897252,8.0,2
1,0,2023,12,28,02,1,-0.5917590115685204,4.0,3
0,1,2024,05,17,03,1,-1.423835195670706,4.0,3
1,0,2024,04,24,22,1,0.9449405273696074,8.0,2
0,0,2023,11,03,05,1,-0.510769893232562,8.0,1
0,0,2024,02,21,20,0,-0.010532790550565397,2.0,1
1,0,2024,05,30,13,1,-0.5988235477424925,6.0,3
0,0,2024,09,19,19,1,0.6245267213318576,6.0,1
1,0,2023,12,01,09,1,-0.8869789761379535,4.0,1
0,0,2024,05,10,22,1,1.5595274432542485,4.0,3
0,0,2023,12,06,11,1,0.7008292582609416,8.0,1
1,0,2024,06,08,18,1,-1.0714333916872183,6.0,1
0,0,2023,11,18,05,1,-1.7221471947186393,8.0,2
0,0,2024,07,04,06,0,0.13191571265513027,6.0,1
1,0,2024,02,06,23,1,1.055401032629565,1.0,1
0,0,2024,02,06,16,0,-0.3346209873363084,6.0,1
0,0,2024,08,05,01,1,1.7041043199686876,1.0,1
1,0,2024,08,25,16,1,-1.0474042627578883,9.0,1
0,0,2024,09,19,05,0,-0.1780364789699365,6.0,1
1,0,2024,05,28,22,1,1.3928210282990647,1.0,1
1,0,2024,04,19,16,1,-1.1700526528008126,2.0,1
1,0,2024,02,15,23,1,-0.5173006028261651,6.0,2
1,0,2024,04,25,06,1,0.8866910347948151,6.0,1
1,0,2023,10,23,16,1,1.046034802628548,2.0,1
0,0,2023,12,20,05,1,1.4304939326850945,2.0,2
0,0,2024,01,02,16,0,-0.33966114219251814,9.0,1
0,0,2024,06,10,20,1,1.0540352685213485,9.0,2
1,0,2024,09,02,04,0,0.26842279534944824,6.0,2
1,0,2023,12,06,06,1,-1.6202279147445828,8.0,1
0,0,2024,03,27,10,1,1.336796968611265,2.0,2
0,0,2024,02,19,18,1,0.4619037330758588,6.0,2
1,0,2024,05,25,17,0,-0.13620388694466903,4.0,3
0,1,2024,04,07,08,1,-0.8396625292416244,8.0,5
1,0,2024,03,13,14,1,0.944462163291095,8.0,1
0,0,2024,02,06,22,1,1.0338191865946533,6.0,2
1,0,2024,09,27,04,1,-1.4371947258053912,8.0,3
0,0,2024,04,22,05,1,1.1199593847905345,6.0,2
0,0,2024,07,08,00,1,-1.5075766406612934,8.0,1
0,0,2024,07,03,17,1,-1.3737872205579442,6.0,2
1,0,2024,09,11,23,0,-0.3483826206094533,6.0,1
1,0,2023,12,11,02,1,0.6360559889052783,9.0,2
0,0,2024,08,14,02,1,1.1816128884167698,9.0,3
1,0,2024,09,10,22,0,-0.2454650156019798,8.0,1
0,0,2024,09,13,00,1,1.4762296982785135,3.0,1
0,0,2024,08,22,04,1,1.2232790929364672,2.0,1
0,0,2024,10,20,22,1,-1.0188549399272535,3.0,1
0,1,2024,10,04,08,1,-0.9553573081142896,3.0,2
0,0,2024,03,08,04,1,0.7047254990163608,8.0,4
1,0,2023,11,08,03,0,0.14085904107949143,4.0,1
1,0,2023,10,25,22,1,-0.5461827006679391,4.0,1
1,0,2023,12,22,20,1,-1.3340760692286882,2.0,1
0,0,2024,10,11,23,1,0.5781323385288929,1.0,1
0,1,2023,11,19,02,1,1.6476989555806245,8.0,3
1,0,2024,03,12,17,1,0.9995572260727985,4.0,1
1,0,2024,09,13,09,0,-0.023843790996126296,1.0,1
0,0,2024,08,20,13,0,0.4079941812713381,4.0,2
0,0,2024,01,31,05,1,-1.5191821691747667,1.0,1
1,0,2024,01,25,14,1,0.5310446744527219,8.0,1
0,0,2024,03,14,08,1,0.7737485825767787,2.0,1
1,0,2024,01,15,07,0,0.17436532501355123,6.0,2
1,0,2024,04,02,16,1,-1.3699811063680416,6.0,2
0,0,2024,04,20,16,0,-0.16463535195885903,1.0,2
1,0,2023,11,23,16,1,-1.5294219335800237,3.0,1
1,0,2024,07,16,15,0,0.3855318680194543,6.0,2
0,0,2024,03,03,19,1,1.2044218423052564,6.0,1
1,0,2024,08,07,01,1,0.912370173154376,6.0,2
0,0,2023,11,25,05,0,0.28734937410798,6.0,1
1,0,2024,03,27,06,1,1.0376876960991444,6.0,2
0,0,2024,03,30,15,0,-0.16709650047874114,9.0,2
1,0,2024,05,13,04,0,-0.2744303071965386,6.0,2
0,0,2024,09,27,23,1,0.6219685134337264,6.0,1
0,0,2023,11,16,19,0,-0.375378993388106,8.0,1
1,0,2024,04,12,19,1,-1.125987695075821,6.0,1
0,0,2024,06,04,15,1,1.093330451086681,4.0,1
